pid,tier,alpha,cr,cr_realized,file_bytes,r2_wheel,balanced_accuracy_choice,null_choice,balanced_accuracy_feedback,null_feedback,epsilon
749cb2b7-e57e-4453-a794-f6230e4d0226,eps225 (alpha28),,119.41503787312826,82.60499911655367,26141939,0.0634836517226211,0.4990421455938697,0.4997890502354788,0.6097654258031616,0.4974297387088084,225.0
749cb2b7-e57e-4453-a794-f6230e4d0226,eps300 (alpha28),,128.68866985821484,86.88738877316626,24853490,0.0631182546811197,0.4990421455938697,0.4997890502354787,0.5912417134115248,0.5039927718416091,300.0
749cb2b7-e57e-4453-a794-f6230e4d0226,eps375 (alpha28),,139.48602780204342,91.80338471001043,23522606,0.0634804550531965,0.4990421455938697,0.5003895211930925,0.5910292367839538,0.4989288707311963,375.0
749cb2b7-e57e-4453-a794-f6230e4d0226,eps450 (alpha28),,144.8718372191799,94.25683221369997,22910327,0.0659376935260989,0.4990421455938697,0.4999391679748821,0.5924868264490906,0.5079156565203077,450.0
d7ec0892-0a6c-4f4f-9d8f-72083692af5c,eps225 (alpha28),,97.50902609663684,70.89761540717116,25134270,0.3046549454075358,0.7786954424885459,0.5053874470659406,0.8173548489163107,0.4968958274316912,225.0
d7ec0892-0a6c-4f4f-9d8f-72083692af5c,eps300 (alpha28),,110.5714006671693,77.22552037718454,23074753,0.3040262905326365,0.7821919459850495,0.4974211433756806,0.811046511627907,0.5007154281802341,300.0
d7ec0892-0a6c-4f4f-9d8f-72083692af5c,eps375 (alpha28),,122.62648385732209,82.02869586852833,21723615,0.3050118394790049,0.7659754039064384,0.498197005444646,0.8173548489163107,0.5017525452173092,375.0
d7ec0892-0a6c-4f4f-9d8f-72083692af5c,eps450 (alpha28),,133.97392902261316,86.29729789414347,20649080,0.3056241460651014,0.7765251989389921,0.49184555353902,0.8188182249644044,0.4960610637549036,450.0
da8dfec1-d265-44e8-84ce-6ae9c109b8bd,eps225 (alpha28),,117.32065961783742,84.29406967527575,19570328,0.0306834218475722,0.5859669340898009,0.4937093484451427,0.4977426636568848,0.5009054857898215,225.0
da8dfec1-d265-44e8-84ce-6ae9c109b8bd,eps300 (alpha28),,131.760985553631,91.2067849611822,18087060,0.0310264466133379,0.5842604494481628,0.4985342435165396,0.4977426636568848,0.5002048909451421,300.0
da8dfec1-d265-44e8-84ce-6ae9c109b8bd,eps375 (alpha28),,149.7758958805191,99.12871425633872,16641622,0.0301223585188301,0.5515860703574014,0.5011052767882196,0.5,0.5,375.0
da8dfec1-d265-44e8-84ce-6ae9c109b8bd,eps450 (alpha28),,174.8036905445119,109.09049134818127,15121965,0.0307601788475886,0.5437997724687145,0.5039187460903518,0.5,0.5,450.0
dab512bd-a02d-4c1f-8dbc-9155a163efc0,eps225 (alpha28),,130.4203240087375,89.56012608077522,15731185,0.171069875278312,0.5126247968423496,0.5000038328293482,0.6008254716981132,0.4963768895039387,225.0
dab512bd-a02d-4c1f-8dbc-9155a163efc0,eps300 (alpha28),,155.28717204198466,100.46022977932984,14024325,0.1722752190042026,0.5253366612491294,0.4987825843434216,0.5684582919563058,0.4995226385636222,300.0
dab512bd-a02d-4c1f-8dbc-9155a163efc0,eps375 (alpha28),,167.189119687,105.39487102454954,13367699,0.1696513235460689,0.5252495936846993,0.5000643587104752,0.5731752730883813,0.4968852813852814,375.0
dab512bd-a02d-4c1f-8dbc-9155a163efc0,eps450 (alpha28),,171.03125477156496,107.04799417441971,13161264,0.169717476082912,0.5083875087067564,0.4990496436103982,0.5913915094339622,0.4967004116102477,450.0
dc7e9403-19f7-409f-9240-05ee57cb7aea,eps225 (alpha28),,95.55139440545364,70.67391961299685,26962468,0.0853039718131458,0.573098828379258,0.4991367743702081,0.5399018654816461,0.4996933676330187,225.0
dc7e9403-19f7-409f-9240-05ee57cb7aea,eps300 (alpha28),,106.2763082765062,76.25511632992924,24989055,0.0855869391476038,0.575428509438056,0.4980803734418191,0.5372633430542054,0.4980513870156242,300.0
dc7e9403-19f7-409f-9240-05ee57cb7aea,eps375 (alpha28),,113.52673191517692,79.70888058479682,23906286,0.0870574919209198,0.5823605988283793,0.5043173342721535,0.5116071841873814,0.5011758471365572,375.0
dc7e9403-19f7-409f-9240-05ee57cb7aea,eps450 (alpha28),,122.29382023791048,83.83005730449399,22731027,0.090684341083264,0.5905999132132784,0.5024278607938247,0.4980211081794195,0.5003678229665072,450.0
e8f9fba4-d151-4b00-bee7-447f0f3e752c,eps225 (alpha28),,102.88229748720674,74.77375692676279,25814187,0.1332797711671596,0.524941752584511,0.4959674358289366,0.5936036357862984,0.5037359321801604,225.0
e8f9fba4-d151-4b00-bee7-447f0f3e752c,eps300 (alpha28),,118.43120953564656,81.88945627885685,23571090,0.1339547891089751,0.5254474936171993,0.5002329042704219,0.6007878860046043,0.5046112435560814,300.0
e8f9fba4-d151-4b00-bee7-447f0f3e752c,eps375 (alpha28),,133.90253428720484,88.95188274791116,21699639,0.1343967173675072,0.5195634582920603,0.5000931634206529,0.5934944828133683,0.4985009227066382,375.0
e8f9fba4-d151-4b00-bee7-447f0f3e752c,eps450 (alpha28),,147.2930596513211,94.67420467191,20388064,0.1341223663597438,0.5236093865535667,0.4974743833772587,0.6006787330316742,0.5008168063650529,450.0
eebcaf65-7fa4-4118-869d-a084e84530e2,eps225 (alpha28),,157.033434678005,100.19309797674065,17585684,0.2035660327966815,0.5,0.5,0.7634726896719517,0.5027000280096611,225.0
eebcaf65-7fa4-4118-869d-a084e84530e2,eps300 (alpha28),,183.31634069005167,109.38085020198932,16108525,0.1888335053865493,0.5068286244989735,0.5001420186896849,0.7708527634726896,0.5004186755562903,300.0
eebcaf65-7fa4-4118-869d-a084e84530e2,eps375 (alpha28),,216.30481030079085,118.66466535513278,14848263,0.1818353721485935,0.5,0.5,0.7296034224078505,0.4991024855130359,375.0
eebcaf65-7fa4-4118-869d-a084e84530e2,eps450 (alpha28),,250.9257896109131,127.31841726548004,13839036,0.168416258208963,0.5,0.5,0.7140626900774503,0.4995723131388269,450.0
fe380793-8035-414e-b000-09bfe5ece92a,eps225 (alpha28),,97.76123633100076,71.99246212734539,30879800,0.171834646338399,0.5915169262570035,0.4944704266321914,0.5,0.5,225.0
fe380793-8035-414e-b000-09bfe5ece92a,eps300 (alpha28),,105.63103846261164,76.16800802467868,29186963,0.1716863755922933,0.5798534931370238,0.4935972312001722,0.5,0.5,300.0
fe380793-8035-414e-b000-09bfe5ece92a,eps375 (alpha28),,111.64752007872912,79.14527554633013,28089015,0.1720754501418371,0.5855582854345343,0.4951450118508941,0.4993765586034913,0.5003933189655173,375.0
fe380793-8035-414e-b000-09bfe5ece92a,eps450 (alpha28),,117.45973803941008,81.88406563549547,27149517,0.1724495536892221,0.5610029736541495,0.502029708037061,0.5051226828034808,0.5001336206896552,450.0
1a276285-8b0e-4cc9-9f0a-a3a002978724,eps250/alpha50,50.0,144.42003469709542,98.15022850491557,19449691,0.13064970276795052,0.5,0.5,0.5048575411692952,0.5000390331890333,250.0
1a276285-8b0e-4cc9-9f0a-a3a002978724,eps350/alpha75,75.0,183.0063783464009,113.94299625914368,16753918,0.11999975101656368,0.49890350877192985,0.4998702686202687,0.49799599198396793,0.5005870370370371,350.0
1e104bf4-7a24-4624-a5b2-c2c8289c0de7,eps250/alpha50,50.0,164.13871257953593,105.40606042415591,19190868,0.03522264630748617,0.5468487394957984,0.49862113737900216,0.5245822525185498,0.49988188158642705,250.0
1e104bf4-7a24-4624-a5b2-c2c8289c0de7,eps350/alpha75,75.0,207.22394020156943,126.07412808027425,16044797,0.03232040570228112,0.5412354415450391,0.5023382352941177,0.5056463775110093,0.5005448423630242,350.0
6638cfb3-3831-4fc2-9327-194b76cf22e1,eps250/alpha50,50.0,221.66669242853987,130.1141919544896,12678599,0.03222554982192205,0.5547478687410428,0.49757706703806404,0.5,0.5,250.0
6638cfb3-3831-4fc2-9327-194b76cf22e1,eps350/alpha75,75.0,336.00979857998743,164.222343583349,10045318,0.01667485926516854,0.5686878536707889,0.5008488160355451,0.5,0.5,350.0
749cb2b7-e57e-4453-a794-f6230e4d0226,eps250/alpha50,50.0,159.60064524032097,103.3803099070903,20888454,0.06958604142155755,0.49851000425713066,0.5015333267922554,0.6323176950535441,0.5029639938942264,250.0
749cb2b7-e57e-4453-a794-f6230e4d0226,eps350/alpha75,75.0,214.02012368010435,125.56377528829975,17198072,0.0737426442160658,0.5,0.5,0.5996430392656807,0.5004479812037953,350.0
d7ec0892-0a6c-4f4f-9d8f-72083692af5c,eps250/alpha50,50.0,132.9021899519051,93.01484554593951,19157800,0.28669138654398285,0.7686279238003376,0.5005633393829401,0.7702499604492961,0.49434637703553,250.0
d7ec0892-0a6c-4f4f-9d8f-72083692af5c,eps350/alpha75,75.0,182.65225407801185,117.18928047710135,15205826,0.25630222669267,0.7577767060525682,0.5009408650937689,0.7600458788166429,0.5063358163151433,350.0
da8dfec1-d265-44e8-84ce-6ae9c109b8bd,eps250/alpha50,50.0,151.56036389255087,102.79083680878963,16048732,0.03758514682871239,0.5402242808386153,0.49995359649782023,0.5,0.5,250.0
da8dfec1-d265-44e8-84ce-6ae9c109b8bd,eps350/alpha75,75.0,208.2389957234749,128.31171969059818,12856679,0.03478107840350486,0.5408004964318958,0.501857726924493,0.5058823529411764,0.5002775941837408,350.0
dab512bd-a02d-4c1f-8dbc-9155a163efc0,eps250/alpha50,50.0,182.18823397872671,112.05689033792437,12572961,0.17495589747787466,0.5328244717901092,0.5009593931847636,0.5936879344587885,0.4977283727201761,250.0
dab512bd-a02d-4c1f-8dbc-9155a163efc0,eps350/alpha75,75.0,263.1609041062175,144.25871913777763,9766390,0.17253532430080176,0.4948630136986301,0.4992977028434934,0.5829505958291956,0.502876250798382,350.0
dc7e9403-19f7-409f-9240-05ee57cb7aea,eps250/alpha50,50.0,130.47992577636498,91.56355310409249,20811155,0.06594408500932947,0.5327565632458234,0.49548929484170445,0.49868073878627966,0.5009300316729053,250.0
dc7e9403-19f7-409f-9240-05ee57cb7aea,eps350/alpha75,75.0,172.9414791136026,113.9447230859321,16723401,0.06320039380254894,0.5100835322195705,0.49823153001616854,0.49934036939313986,0.49986244019138754,350.0
e8f9fba4-d151-4b00-bee7-447f0f3e752c,eps250/alpha50,50.0,138.16343615735207,93.85645274138723,20565701,0.11531558453333657,0.5379619682743418,0.50294528227733,0.5969179169643566,0.49677000860792114,250.0
e8f9fba4-d151-4b00-bee7-447f0f3e752c,eps350/alpha75,75.0,195.34789947472765,120.7718632425326,15982396,0.0945757662100355,0.52464528370328,0.49818189407600344,0.5114908311502739,0.5007858731509801,350.0
eebcaf65-7fa4-4118-869d-a084e84530e2,eps250/alpha50,50.0,202.69222981585298,120.92601010102743,14570597,0.18313681212954702,0.5,0.5,0.7039759133855075,0.4955164338650577,250.0
eebcaf65-7fa4-4118-869d-a084e84530e2,eps350/alpha75,75.0,295.8580608704852,150.7929207359974,11684661,0.1788712006156028,0.5025906735751295,0.4997581035316885,0.67650338591298,0.5027376803408913,350.0
fe380793-8035-414e-b000-09bfe5ece92a,eps250/alpha50,50.0,127.40251530934658,89.83875557937843,24745588,0.1607153517418619,0.5642418088520607,0.5012810816634345,0.5,0.5,250.0
fe380793-8035-414e-b000-09bfe5ece92a,eps350/alpha75,75.0,162.84056141999275,105.68862782000909,21034551,0.15668686481587024,0.5996378125509964,0.5008931534152122,0.5,0.5,350.0
